,Load (kWh),Grid supply (kWh),Spot Price (Euro/kWh),Wind (kWh),Solar (kWh),Battery (kWh),Battery2 (kWh),Battery3 (kWh),Battery4 (kWh),Battery5 (kWh),Battery6 (kWh)
2024-10-21 02:00:00,145.8,150.59999999999974,-8e-05,-0.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-21 03:00:00,155.3,160.09999999999974,-4e-05,-0.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-21 04:00:00,120.3,-0.0,0.0033399999999999997,123.4983983983979,-0.0,798.3983983983982,800.0,800.0,800.0,800.0,800.0
2024-10-21 05:00:00,152.0,-0.0,0.02596,158.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-21 06:00:00,2981.6,2828.0000000000005,0.027469999999999998,158.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-21 07:00:00,2798.0,1626.3428428428433,0.03089,219.3,-0.0,200.0,442.84284284284246,800.0,800.0,800.0,800.0
2024-10-21 08:00:00,2899.4,-0.0,0.03127,260.4,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-21 09:00:00,2802.2,3635.203003003002,0.02974,271.2,-0.0,200.0,200.0,200.0,200.0,703.003003003003,800.0
2024-10-21 10:00:00,2702.6,5000.0,0.028820000000000002,201.9,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-21 11:00:00,2996.3,2762.300000000001,0.0299,238.8,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-21 12:00:00,2795.9,2561.9000000000005,0.03089,238.8,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-21 13:00:00,2696.2,2572.800000000001,0.03397,128.2,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-21 14:00:00,2854.7,2750.500000000001,0.03562,109.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-21 15:00:00,1796.7,1698.8999999999999,0.0357,102.6,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-21 16:00:00,1904.5,740.8574101629155,0.04059,73.1,-0.0,200.0,304.65741016291577,800.0,800.0,800.0,800.0
2024-10-21 17:00:00,1401.8,-0.0,0.040920000000000005,53.6,-0.0,200.0,200.0,200.0,200.0,752.7527527527529,800.0
2024-10-21 18:00:00,1196.2,-0.0,0.04119,45.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-21 19:00:00,1199.2,1127.3000000000004,0.040659999999999995,73.1,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-21 20:00:00,1499.9,1491.9000000000003,0.04028,9.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-21 21:00:00,1600.9,1588.1000000000004,0.03979,14.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-21 22:00:00,1204.1,1203.9,0.03911,1.4,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-21 23:00:00,1498.2,1475.8000000000004,0.03571,23.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-22 00:00:00,117.7,112.09999999999994,0.03558,6.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-22 01:00:00,116.8,116.59999999999992,0.03504,1.4,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-22 02:00:00,145.8,344.3411391371349,0.03401,45.8,-0.0,200.0,200.0,200.0,200.0,200.0,443.141139137135
2024-10-22 03:00:00,155.3,-0.0,0.03497,11.6,-0.0,200.0,200.0,200.0,200.0,200.0,297.9979979979979
2024-10-22 04:00:00,120.3,-0.0,0.03564,23.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-22 05:00:00,152.0,3747.6,0.03286,5.6,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-22 06:00:00,2981.6,2986.4000000000005,0.03486,-0.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-22 07:00:00,2798.0,-0.0,0.0355,-0.0,-0.0,200.0,200.0,200.0,200.0,397.20000000000005,800.0
2024-10-22 08:00:00,2899.4,2104.197199999999,0.03551,-0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-22 09:00:00,2802.2,2801.3999999999987,0.03553,2.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-22 10:00:00,2702.6,2694.599999999999,0.0352,9.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-22 11:00:00,2996.3,2996.499999999999,0.03308,1.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-22 12:00:00,2795.9,2778.299999999999,0.03118,18.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-22 13:00:00,2696.2,5000.0,0.02988,61.4,-0.0,200.0,200.0,764.0000000000005,800.0,800.0,800.0
2024-10-22 14:00:00,2854.7,4032.864,0.030809999999999997,61.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-22 15:00:00,1796.7,1732.2999999999997,0.032850000000000004,69.2,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-22 16:00:00,1904.5,-0.0,0.036,41.9,-0.0,200.0,200.0,200.0,732.6000000000004,800.0,800.0
2024-10-22 17:00:00,1401.8,714.1580254254255,0.0355,83.4,-0.0,200.0,200.0,200.0,200.0,725.4254254254257,800.0
2024-10-22 18:00:00,1196.2,-0.0,0.03554,73.1,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-22 19:00:00,1199.2,1135.1000000000004,0.03551,65.3,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-22 20:00:00,1499.9,1463.1000000000004,0.03523,38.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-22 21:00:00,1600.9,1578.5000000000005,0.03429,23.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-22 22:00:00,1204.1,4763.4,0.03228,41.9,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-22 23:00:00,1498.2,1412.2305749192628,0.03294,77.0,-0.0,786.2305749192632,800.0,800.0,800.0,800.0,800.0
2024-10-23 00:00:00,120.5,-0.0,0.03498,83.4,-0.0,744.3443443443441,800.0,800.0,800.0,800.0,800.0
2024-10-23 01:00:00,115.4,-0.0,0.03754,175.8,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-23 02:00:00,153.9,105.09999999999974,0.038009999999999995,53.6,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-23 03:00:00,161.4,120.39999999999974,0.038439999999999995,45.8,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-23 04:00:00,118.7,46.49999999999973,0.039,77.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-23 05:00:00,154.7,-0.0,0.039939999999999996,69.2,-0.0,709.7000000000003,800.0,800.0,800.0,800.0,800.0
2024-10-23 06:00:00,1976.3,1671.0069235498752,0.03983,271.2,-0.0,670.8972235498758,800.0,800.0,800.0,800.0,800.0
2024-10-23 07:00:00,1798.3,-0.0,0.04061,158.4,-0.0,200.0,200.0,226.32632632632624,800.0,800.0,800.0
2024-10-23 08:00:00,1900.3,-0.0,0.03997,77.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-23 09:00:00,1796.0,1681.8000000000002,0.03885,115.4,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-23 10:00:00,1703.4,1627.6000000000004,0.03635,77.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-23 11:00:00,1995.3,5000.0,0.03443,45.8,-0.0,249.3,800.0,800.0,800.0,800.0,800.0
2024-10-23 12:00:00,1803.8,2316.8492999999994,0.03493,41.9,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-23 13:00:00,1699.4,1654.4999999999998,0.03735,49.7,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-23 14:00:00,1848.6,1422.3964715529928,0.038590000000000006,102.6,-0.0,471.596471552993,800.0,800.0,800.0,800.0,800.0
2024-10-23 15:00:00,796.7,-0.0,0.039009999999999996,96.2,-0.0,200.0,366.6248750814403,800.0,800.0,800.0,800.0
2024-10-23 16:00:00,901.4,-0.0,0.039549999999999995,89.8,-0.0,200.0,200.0,200.0,751.2582502063591,800.0,800.0
2024-10-23 17:00:00,800.7,-0.0,0.039869999999999996,69.2,-0.0,200.0,200.0,200.0,200.0,616.8069919561527,800.0
2024-10-23 18:00:00,98.9,-0.0,0.04065,83.4,-0.0,200.0,200.0,200.0,200.0,599.0901849641966,800.0
2024-10-23 19:00:00,204.4,-0.0,0.040920000000000005,73.1,-0.0,200.0,200.0,200.0,200.0,465.5910947792325,800.0
2024-10-23 20:00:00,96.4,-0.0,0.040909999999999995,35.6,-0.0,200.0,200.0,200.0,200.0,402.7255036844533,800.0
2024-10-23 21:00:00,153.9,-0.0,0.03993,28.4,-0.0,200.0,200.0,200.0,200.0,275.22277818076896,800.0
2024-10-23 22:00:00,118.1,-0.0,0.039009999999999996,30.8,-0.0,200.0,200.0,200.0,200.0,200.0,786.0475554025883
2024-10-23 23:00:00,148.2,-0.0,0.04188,61.4,-0.0,200.0,200.0,200.0,200.0,200.0,697.4615078471858
2024-10-24 00:00:00,117.7,-0.0,0.04102,18.8,-0.0,200.0,200.0,200.0,200.0,200.0,596.8640463393385
2024-10-24 01:00:00,116.8,-0.0,0.040600000000000004,69.2,-0.0,200.0,200.0,200.0,200.0,200.0,547.6671822929993
2024-10-24 02:00:00,145.8,-0.0,0.04051,23.6,-0.0,200.0,200.0,200.0,200.0,200.0,423.91951511070624
2024-10-24 03:00:00,155.3,-0.0,0.04029,28.4,-0.0,200.0,200.0,200.0,200.0,200.0,295.59559559559557
2024-10-24 04:00:00,120.3,-0.0,0.04056,26.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-24 05:00:00,152.0,3720.0,0.03539,33.2,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-24 06:00:00,2981.6,2136.387987987988,0.0399,38.0,-0.0,200.0,587.9879879879878,800.0,800.0,800.0,800.0
2024-10-24 07:00:00,2798.0,-0.0,0.040530000000000004,14.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-24 08:00:00,2899.4,2894.999999999999,0.03839,5.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-24 09:00:00,2802.2,2765.3999999999987,0.03555,38.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-24 10:00:00,2702.6,2695.799999999999,0.03499,8.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-24 11:00:00,2996.3,2812.231512951999,0.03464,16.4,168.868487048,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-24 12:00:00,2795.9,4055.782282282282,0.03426,23.6,-0.0,200.0,200.0,200.0,282.28228228228204,800.0,800.0
2024-10-24 13:00:00,2696.2,5000.0,0.034210000000000004,16.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-24 14:00:00,2854.7,2856.300000000001,0.03489,3.2,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-24 15:00:00,1796.7,103.90560560560543,0.03509,3.2,-0.0,200.0,200.0,305.60560560560555,800.0,800.0,800.0
2024-10-24 16:00:00,1904.5,-0.0,0.03624,2.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-24 17:00:00,1401.8,1403.0000000000002,0.03515,-0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-24 18:00:00,1196.2,2389.792392392392,0.03507,-0.0,-0.0,200.0,200.0,200.0,200.0,792.3923923923925,800.0
2024-10-24 19:00:00,1199.2,-0.0,0.03522,9.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-24 20:00:00,1499.9,1475.1000000000004,0.03503,26.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-24 21:00:00,1600.9,2781.787687687687,0.03481,8.0,-0.0,200.0,200.0,200.0,200.0,787.6876876876878,800.0
2024-10-24 22:00:00,1204.1,-0.0,0.03485,18.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-24 23:00:00,1498.2,5000.0,0.03428,16.4,-0.0,717.0,800.0,800.0,800.0,800.0,800.0
2024-10-25 00:00:00,120.5,179.81699999999975,0.03451,28.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-25 01:00:00,115.4,78.29999999999973,0.03492,41.9,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-25 02:00:00,153.9,123.09999999999974,0.03534,35.6,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-25 03:00:00,161.4,104.79999999999973,0.03798,61.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-25 04:00:00,118.7,81.59999999999974,0.03995,41.9,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-25 05:00:00,154.7,-0.0,0.045,49.7,-0.0,690.2000000000003,800.0,800.0,800.0,800.0,800.0
2024-10-25 06:00:00,1976.3,81.75036016015956,0.04289,69.2,-0.0,200.0,200.0,200.0,660.1601601601602,800.0,800.0
2024-10-25 07:00:00,1798.3,-0.0,0.04494,141.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-25 08:00:00,1900.3,1832.3000000000002,0.04176,69.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-25 09:00:00,1796.0,1778.2028028028028,0.04087,121.8,-0.0,200.0,200.0,200.0,200.0,200.0,302.8028028028026
2024-10-25 10:00:00,1703.4,5000.0,0.04027,201.9,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-25 11:00:00,1995.3,1607.4108016009995,0.04211,83.4,309.289198399,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-25 12:00:00,1803.8,1451.6981285779998,0.044950000000000004,73.1,283.801871422,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-25 13:00:00,1699.4,1539.9747679463997,0.04514,96.2,68.0252320536,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-25 14:00:00,1848.6,-0.0,0.04532,115.4,-0.0,200.0,200.0,262.00000000000045,800.0,800.0,800.0
2024-10-25 15:00:00,796.7,-0.0,0.04573,128.2,333.639456007,200.0,200.0,200.0,524.0774560070006,800.0,800.0
2024-10-25 16:00:00,901.4,-0.0,0.048060000000000005,184.5,-0.0,200.0,200.0,200.0,200.0,404.45337855099365,800.0
2024-10-25 17:00:00,800.7,-0.0,0.05343,201.9,-0.0,200.0,200.0,200.0,200.0,200.0,403.64892517244255
2024-10-25 18:00:00,98.9,-0.0,0.05371,260.4,-0.0,200.0,200.0,200.0,200.0,200.0,563.7452762472701
2024-10-25 19:00:00,204.4,-0.0,0.05343,238.8,-0.0,200.0,200.0,200.0,200.0,200.0,596.581530971023
2024-10-25 20:00:00,96.4,-0.0,0.05218,325.2,-0.0,200.0,200.0,200.0,200.0,223.78494944005203,800.0
2024-10-25 21:00:00,153.9,-0.0,0.05168,579.0,-0.0,200.0,200.0,200.0,200.0,647.0611644906121,800.0
2024-10-25 22:00:00,118.1,-0.0,0.04672,513.0,-0.0,200.0,200.0,200.0,439.7141033261215,800.0,800.0
2024-10-25 23:00:00,148.2,-0.0,0.046490000000000004,451.2,-0.0,200.0,200.0,200.0,740.0743892227955,800.0,800.0
2024-10-26 00:00:00,117.7,-0.0,0.04632,379.2,-0.0,200.0,200.0,398.6343148335729,800.0,800.0,800.0
2024-10-26 01:00:00,116.8,-0.0,0.04622,314.4,-0.0,200.0,200.0,593.0356805187394,800.0,800.0,800.0
2024-10-26 02:00:00,145.8,-0.0,0.045939999999999995,546.0,-0.0,200.0,389.8426448382208,800.0,800.0,800.0,800.0
2024-10-26 03:00:00,155.3,-0.0,0.04592,451.2,-0.0,200.0,681.9528021933827,800.0,800.0,800.0,800.0
2024-10-26 04:00:00,120.3,-0.0,0.045899999999999996,238.8,-0.0,200.0,796.3708493911896,800.0,800.0,800.0,800.0
2024-10-26 05:00:00,152.0,477.8255214582015,0.045939999999999995,282.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-26 06:00:00,2981.6,1937.6444444444448,0.046049999999999994,193.2,-0.0,200.0,544.4444444444443,800.0,800.0,800.0,800.0
2024-10-26 07:00:00,2798.0,-0.0,0.04611,57.5,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-26 08:00:00,2899.4,2784.0184455939993,0.04611,33.2,83.381554406,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-26 09:00:00,2802.2,2792.9999999999986,0.045939999999999995,10.4,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-26 10:00:00,2702.6,2695.799999999999,0.045939999999999995,8.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-26 11:00:00,2996.3,2993.099999999999,0.04579,4.4,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-26 12:00:00,2795.9,5000.0,0.04549,-0.0,-0.0,200.0,200.0,602.9000000000001,800.0,800.0,800.0
2024-10-26 13:00:00,2696.2,496.7028999999998,0.045590000000000006,-0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-26 14:00:00,2854.7,2855.8999999999987,0.04562,-0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-26 15:00:00,1796.7,1797.1000000000004,0.04546,0.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-26 16:00:00,1904.5,1903.7000000000003,0.04537,2.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-26 17:00:00,1401.8,1393.8000000000002,0.0451,9.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-26 18:00:00,1196.2,1047.7000000000003,0.04474,149.7,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-26 19:00:00,1199.2,1181.6000000000004,0.044469999999999996,18.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-26 20:00:00,1499.9,5000.0,0.04424,30.8,-0.0,729.6999999999998,800.0,800.0,800.0,800.0,800.0
2024-10-26 21:00:00,1600.9,816.9980889087101,0.04436,23.6,-0.0,200.0,564.6683889087101,800.0,800.0,800.0,800.0
2024-10-26 22:00:00,1204.1,-0.0,0.044469999999999996,12.8,-0.0,200.0,200.0,200.0,569.4037205198016,800.0,800.0
2024-10-26 23:00:00,1498.2,-0.0,0.04521,83.4,-0.0,200.0,200.0,200.0,200.0,200.0,351.8343167992817
2024-10-27 00:00:00,117.7,-0.0,0.04511,49.7,-0.0,200.0,200.0,200.0,200.0,200.0,282.4824824824824
2024-10-27 01:00:00,116.8,-0.0,0.04486,35.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-27 02:00:00,145.8,128.19999999999993,0.04438,18.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-27 03:00:00,155.3,135.29999999999995,0.04432,21.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-27 04:00:00,120.3,97.89999999999992,0.043429999999999996,23.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-27 05:00:00,152.0,3741.6,0.04327,11.6,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-27 06:00:00,2981.6,780.994994994995,0.04342,0.4,-0.0,200.0,200.0,200.0,394.9949949949951,800.0,800.0
2024-10-27 07:00:00,2798.0,5000.0,0.043340000000000004,5.6,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-27 08:00:00,2899.4,2903.000000000001,0.04463,1.2,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-27 09:00:00,2802.2,783.3491319206279,0.04507,5.6,453.951697707,200.0,200.0,435.9008296276275,800.0,800.0,800.0
2024-10-27 10:00:00,2702.6,-0.0,0.04513,12.8,657.135071202,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-27 11:00:00,2996.3,2213.922433212999,0.04118,6.8,776.777566787,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-27 12:00:00,2795.9,5000.0,0.03875,1.4,800.981871873,205.28187187300028,800.0,800.0,800.0,800.0,800.0
2024-10-27 13:00:00,2696.2,2576.1787042388733,0.038810000000000004,-0.0,718.94470576,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-27 14:00:00,2854.7,2296.135845721001,0.044340000000000004,-0.0,563.364154279,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-27 15:00:00,1796.7,1458.4589789269999,0.04463,-0.0,343.041021073,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-27 16:00:00,1904.5,1836.0282484466998,0.04501,-0.0,73.2717515533,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-27 17:00:00,1401.8,1406.5999999999997,0.045200000000000004,-0.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-27 18:00:00,1196.2,1200.9999999999998,0.04541,-0.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-27 19:00:00,1199.2,-0.0,0.045520000000000005,-0.0,-0.0,200.0,200.0,796.0000000000002,800.0,800.0,800.0
2024-10-27 20:00:00,1499.9,-0.0,0.04561,-0.0,-0.0,200.0,200.0,200.0,200.0,492.50400000000013,800.0
2024-10-27 21:00:00,1600.9,710.4885040000001,0.04555,-0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-27 22:00:00,1204.1,1205.3000000000002,0.0455,-0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-27 23:00:00,1498.2,1499.4000000000003,0.045399999999999996,-0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-28 00:00:00,120.5,102.89999999999993,0.04539,18.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-28 01:00:00,115.4,92.99999999999994,0.045340000000000005,23.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-28 02:00:00,153.9,145.89999999999995,0.04537,9.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-28 03:00:00,161.4,3757.0000000000005,0.04537,5.6,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-28 04:00:00,118.7,-0.0,0.04547,28.4,-0.0,704.9000000000003,800.0,800.0,800.0,800.0,800.0
2024-10-28 05:00:00,154.7,35.204899999999384,0.0455,219.3,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-28 06:00:00,1976.3,1544.2999999999997,0.04564,436.8,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-28 07:00:00,1798.3,-0.0,0.04993,219.3,-0.0,200.0,200.0,416.2000000000003,800.0,800.0,800.0
2024-10-28 08:00:00,1900.3,-0.0,0.05073,201.9,240.174925281,200.0,200.0,200.0,200.0,200.0,754.7587252810005
2024-10-28 09:00:00,1796.0,458.5651217272808,0.04997,228.0,556.430911717,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-28 10:00:00,1703.4,763.3539923240004,0.046079999999999996,201.9,739.346007676,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-28 11:00:00,1995.3,1080.1805753350002,0.046079999999999996,77.0,839.319424665,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-28 12:00:00,1803.8,782.8567861060003,0.04591,175.8,846.343213894,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-28 13:00:00,1699.4,3740.663905790788,0.045810000000000003,83.4,763.981590463,200.0,687.4454962537883,800.0,800.0,800.0,800.0
2024-10-28 14:00:00,1848.6,-0.0,0.04592,53.6,600.556088401,200.0,200.0,200.0,688.9141391585348,800.0,800.0
2024-10-28 15:00:00,796.7,-0.0,0.045939999999999995,53.6,366.350850204,200.0,200.0,200.0,309.2760752233763,800.0,800.0
2024-10-28 16:00:00,901.4,-0.0,0.04604,73.1,74.3860537047,200.0,200.0,200.0,200.0,200.0,752.852852852853
2024-10-28 17:00:00,800.7,-0.0,0.046369999999999995,249.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-28 18:00:00,98.9,-0.0,0.04984,100.09999999999994,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-28 19:00:00,204.4,-0.0,0.05228,205.59999999999994,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-28 20:00:00,96.4,-0.0,0.04995,97.59999999999994,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-28 21:00:00,153.9,-0.0,0.04993,155.09999999999994,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-28 22:00:00,118.1,-0.0,0.047369999999999995,149.30057595452448,-0.0,200.0,200.0,200.0,200.0,200.0,230.00057595452455
2024-10-28 23:00:00,148.2,-0.0,0.046060000000000004,734.1,-0.0,200.0,200.0,200.0,200.0,214.6705753785699,800.0
2024-10-29 00:00:00,117.7,-0.0,0.047420000000000004,562.5,-0.0,200.0,200.0,200.0,200.0,657.6559048031914,800.0
2024-10-29 01:00:00,116.8,-0.0,0.047420000000000004,765.6,-0.0,200.0,200.0,200.0,704.1982488983883,800.0,800.0
2024-10-29 02:00:00,145.8,-0.0,0.04596,724.2,-0.0,200.0,200.0,679.69405064949,800.0,800.0,800.0
2024-10-29 03:00:00,155.3,-0.0,0.046740000000000004,751.2,-0.0,200.0,672.1143565988408,800.0,800.0,800.0,800.0
2024-10-29 04:00:00,120.3,-0.0,0.046740000000000004,694.5,-0.0,642.242242242242,800.0,800.0,800.0,800.0,800.0
2024-10-29 05:00:00,152.0,-0.0,0.046869999999999995,314.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-29 06:00:00,2981.6,2607.2000000000007,0.06923,379.2,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-29 07:00:00,2798.0,-0.0,0.15284,292.8,-0.0,200.0,200.0,200.0,200.0,690.0000000000005,800.0
2024-10-29 08:00:00,2899.4,1810.0899999999997,0.14007,1.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-29 09:00:00,2802.2,2801.9999999999986,0.12567,1.4,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-29 10:00:00,2702.6,2703.799999999999,0.11696,-0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-29 11:00:00,2996.3,2995.499999999999,0.1052,2.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-29 12:00:00,2795.9,2778.299999999999,0.09678,18.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-29 13:00:00,2696.2,2659.3999999999987,0.05013,38.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-29 14:00:00,2854.7,2782.799999999999,0.047380000000000005,73.1,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-29 15:00:00,1796.7,2211.2825825825826,0.047009999999999996,69.2,-0.0,200.0,200.0,200.0,200.0,200.0,682.5825825825831
2024-10-29 16:00:00,1904.5,5000.0,0.04653,23.6,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-10-29 17:00:00,1401.8,193.18698057416776,0.04999,6.8,-0.0,200.0,200.0,793.386980574168,800.0,800.0,800.0
2024-10-29 18:00:00,1196.2,-0.0,0.05095,-0.0,-0.0,200.0,200.0,200.0,200.0,793.5935935935938,800.0
2024-10-29 19:00:00,1199.2,-0.0,0.05091,8.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-10-29 20:00:00,1499.9,3045.5704704704704,0.04908,26.0,-0.0,200.0,200.0,200.0,570.4704704704706,800.0,800.0
2024-10-29 21:00:00,1600.9,-0.0,0.04995,33.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
