,Load (kWh),Grid supply (kWh),Spot Price (Euro/kWh),Rain Power (kWh),Battery (kWh),Battery2 (kWh),Battery3 (kWh),Battery4 (kWh),Battery5 (kWh),Battery6 (kWh)
2025-03-06 06:00:00,1976.277527,1981.0775269999997,0.08274,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-06 07:00:00,1798.348018,1803.1480179999996,0.09689,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-06 08:00:00,1900.288426,-0.0,0.1369,-0.0,200.0,200.0,200.0,694.9115740000002,800.0,800.0
2025-03-06 09:00:00,1795.951007,103.93434457399957,0.12635,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-06 10:00:00,1703.363943,1704.5639430000003,0.11488,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-06 11:00:00,1995.295553,1996.4955530000002,0.10597,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-06 12:00:00,1803.771928,2105.8774164884876,0.09881999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,500.90548848848874
2025-03-06 13:00:00,1699.404583,5000.0,0.09148999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-06 14:00:00,1848.558189,1166.0205602545088,0.10941,-0.0,200.0,712.662371254509,800.0,800.0,800.0,800.0
2025-03-06 15:00:00,796.7243737,-0.0,0.11996,-0.0,200.0,200.0,511.8253351832547,800.0,800.0,800.0
2025-03-06 16:00:00,901.355117,-0.0,0.12206,-0.0,200.0,200.0,200.0,207.15839284807166,800.0,800.0
2025-03-06 17:00:00,800.6745369,-0.0,0.13919,-0.0,200.0,200.0,200.0,200.0,200.0,604.0766975552235
2025-03-06 18:00:00,98.88935394,-0.0,0.13566,-0.0,200.0,200.0,200.0,200.0,200.0,503.5832669176683
2025-03-06 19:00:00,204.3590529,-0.0,0.12806,-0.0,200.0,200.0,200.0,200.0,200.0,297.7206307507507
2025-03-06 20:00:00,96.42291012,-0.0,0.11628,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-06 21:00:00,153.8589924,155.05899239999994,0.10052,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-06 22:00:00,118.1095241,119.30952409999993,0.08946,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-06 23:00:00,148.2178053,388.1478602418286,0.08504,-0.0,200.0,200.0,200.0,200.0,200.0,438.73005494182866
2025-03-07 00:00:00,120.536338,-0.0,0.0889,-0.0,200.0,200.0,200.0,200.0,200.0,316.75498688688685
2025-03-07 01:00:00,115.4382319,-0.0,0.08584,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-07 02:00:00,153.9188257,155.11882569999995,0.08454,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-07 03:00:00,161.3689145,162.56891449999992,0.07983,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-07 04:00:00,118.6716216,3719.8716216000003,0.07956999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-07 05:00:00,154.6549184,159.45491839999974,0.08375,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-07 06:00:00,1976.277527,1981.0775269999997,0.08674,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-07 07:00:00,1798.348018,1803.1480179999996,0.11006999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-07 08:00:00,1900.288426,-0.0,0.13663,-0.0,200.0,200.0,200.0,694.9115740000002,800.0,800.0
2025-03-07 09:00:00,1795.951007,103.93434457399957,0.12503,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-07 10:00:00,1703.363943,1704.5639430000003,0.11001000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-07 11:00:00,1995.295553,1996.4955530000002,0.10329,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-07 12:00:00,1803.771928,2105.8774164884876,0.0963,-0.0,200.0,200.0,200.0,200.0,200.0,500.90548848848874
2025-03-07 13:00:00,1699.404583,5000.0,0.09593,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-07 14:00:00,1848.558189,1321.6118403106857,0.10269,0.55748,268.81113131068594,800.0,800.0,800.0,800.0,800.0
2025-03-07 15:00:00,796.7243737,-0.0,0.1143,-0.0,200.0,200.0,667.8179464793755,800.0,800.0,800.0
2025-03-07 16:00:00,901.355117,-0.0,0.13309,-0.0,200.0,200.0,200.0,362.9950115328962,800.0,800.0
2025-03-07 17:00:00,800.6745369,-0.0,0.14543999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,759.7574796213632
2025-03-07 18:00:00,98.88935394,-0.0,0.13244999999999998,-0.0,200.0,200.0,200.0,200.0,200.0,659.1083682017418
2025-03-07 19:00:00,204.3590529,-0.0,0.12821000000000002,-0.0,200.0,200.0,200.0,200.0,200.0,453.09020693354006
2025-03-07 20:00:00,96.42291012,-0.0,0.11422,-0.0,200.0,200.0,200.0,200.0,200.0,355.2142066066065
2025-03-07 21:00:00,153.8589924,-0.0,0.10376,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-07 22:00:00,118.1095241,119.30952409999993,0.09448999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-07 23:00:00,148.2178053,271.2760014961961,0.08574,-0.0,200.0,200.0,200.0,200.0,200.0,321.85819619619616
2025-03-08 00:00:00,120.536338,-0.0,0.08653,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-08 01:00:00,115.4382319,116.63823189999994,0.0833,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-08 02:00:00,153.9188257,155.11882569999995,0.08125,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-08 03:00:00,161.3689145,3762.5689144999997,0.07984000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-08 04:00:00,118.6716216,123.47162159999972,0.07998000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-08 05:00:00,154.6549184,159.45491839999974,0.0818,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-08 06:00:00,1976.277527,1981.0775269999997,0.08666,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-08 07:00:00,1798.348018,1803.1480179999996,0.11186,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-08 08:00:00,1900.288426,-0.0,0.13638,-0.0,200.0,200.0,200.0,694.9115740000002,800.0,800.0
2025-03-08 09:00:00,1795.951007,103.93434457399957,0.13078,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-08 10:00:00,1703.363943,1704.5639430000003,0.11822,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-08 11:00:00,1995.295553,1996.4955530000002,0.11141,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-08 12:00:00,1803.771928,1804.9719280000002,0.10367,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-08 13:00:00,1699.404583,5000.0,0.09988,-0.0,499.3954169999998,800.0,800.0,800.0,800.0,800.0
2025-03-08 14:00:00,1848.558189,1466.3245386715091,0.1013,-0.0,200.0,712.662371254509,800.0,800.0,800.0,800.0
2025-03-08 15:00:00,796.7243737,-0.0,0.10681,-0.0,200.0,200.0,511.8253351832547,800.0,800.0,800.0
2025-03-08 16:00:00,901.355117,-0.0,0.11652,-0.0,200.0,200.0,200.0,207.15839284807166,800.0,800.0
2025-03-08 17:00:00,800.6745369,-0.0,0.1238,-0.0,200.0,200.0,200.0,200.0,200.0,604.0766975552235
2025-03-08 18:00:00,98.88935394,-0.0,0.12235,-0.0,200.0,200.0,200.0,200.0,200.0,503.5832669176683
2025-03-08 19:00:00,204.3590529,-0.0,0.11601,-0.0,200.0,200.0,200.0,200.0,200.0,297.7206307507507
2025-03-08 20:00:00,96.42291012,-0.0,0.10403,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-08 21:00:00,153.8589924,155.05899239999994,0.08877,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-08 22:00:00,118.1095241,119.30952409999993,0.08283,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-08 23:00:00,148.2178053,149.41780529999994,0.08009999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-09 00:00:00,120.536338,121.73633799999993,0.07665000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-09 01:00:00,115.4382319,116.63823189999994,0.07485,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-09 02:00:00,153.9188257,155.11882569999995,0.07442,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-09 03:00:00,161.3689145,162.56891449999992,0.0735,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-09 04:00:00,118.6716216,119.87162159999993,0.07224,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-09 05:00:00,154.6549184,155.85491839999995,0.07085,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-09 06:00:00,1976.277527,5000.0,0.06922,-0.0,222.52247299999982,800.0,800.0,800.0,800.0,800.0
2025-03-09 07:00:00,1798.348018,2380.0480674729997,0.07056,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-09 08:00:00,1900.288426,1812.0165743615744,0.07252,-0.0,706.9281483615746,800.0,800.0,800.0,800.0,800.0
2025-03-09 09:00:00,1795.951007,-0.0,0.07331,-0.0,200.0,200.0,200.0,706.2702132132133,800.0,800.0
2025-03-09 10:00:00,1703.363943,-0.0,0.07301,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-09 11:00:00,1995.295553,1996.4955530000002,0.07225,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-09 12:00:00,1803.771928,1804.9719280000002,0.07056,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-09 13:00:00,1699.404583,5000.0,0.06789,-0.0,499.3954169999998,800.0,800.0,800.0,800.0,800.0
2025-03-09 14:00:00,1848.558189,1622.4732987276861,0.06994,-0.0,268.81113131068594,800.0,800.0,800.0,800.0,800.0
2025-03-09 15:00:00,796.7243737,-0.0,0.07071,-0.0,200.0,200.0,667.8179464793755,800.0,800.0,800.0
2025-03-09 16:00:00,901.355117,-0.0,0.07284,-0.0,200.0,200.0,200.0,362.9950115328962,800.0,800.0
2025-03-09 17:00:00,800.6745369,-0.0,0.07422,-0.0,200.0,200.0,200.0,200.0,200.0,759.7574796213632
2025-03-09 18:00:00,98.88935394,-0.0,0.07581,-0.0,200.0,200.0,200.0,200.0,200.0,659.1083682017418
2025-03-09 19:00:00,204.3590529,-0.0,0.07382,-0.0,200.0,200.0,200.0,200.0,200.0,453.09020693354006
2025-03-09 20:00:00,96.42291012,-0.0,0.07306,-0.0,200.0,200.0,200.0,200.0,200.0,355.2142066066065
2025-03-09 21:00:00,153.8589924,-0.0,0.07093,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-09 22:00:00,118.1095241,119.30952409999993,0.06766,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-09 23:00:00,148.2178053,149.41780529999994,0.06615,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-10 00:00:00,120.536338,121.73633799999993,0.06606999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-10 01:00:00,115.4382319,3716.6382319000004,0.06409999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-10 02:00:00,153.9188257,158.71882569999974,0.06495000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-10 03:00:00,161.3689145,166.16891449999972,0.06606000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-10 04:00:00,118.6716216,123.47162159999972,0.06674,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-10 05:00:00,154.6549184,159.45491839999974,0.06734,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-10 06:00:00,1976.277527,1981.0775269999997,0.06941,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-10 07:00:00,1798.348018,1803.1480179999996,0.07336,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-10 08:00:00,1900.288426,1905.0884259999998,0.07673999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-10 09:00:00,1795.951007,-0.0,0.08114,-0.0,200.0,200.0,200.0,799.2489930000004,800.0,800.0
2025-03-10 10:00:00,1703.363943,1905.6082460400467,0.08063,-0.0,200.0,200.0,398.49404704704693,800.0,800.0,800.0
2025-03-10 11:00:00,1995.295553,-0.0,0.08184000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-10 12:00:00,1803.771928,1804.9719280000002,0.08039,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-10 13:00:00,1699.404583,5000.0,0.07704000000000001,-0.0,499.3954169999998,800.0,800.0,800.0,800.0,800.0
2025-03-10 14:00:00,1848.558189,1368.1138355304688,0.07915000000000001,-0.0,200.0,614.4516681134686,800.0,800.0,800.0,800.0
2025-03-10 15:00:00,796.7243737,-0.0,0.08231999999999999,-0.0,200.0,200.0,413.7128427453553,800.0,800.0,800.0
2025-03-10 16:00:00,901.355117,-0.0,0.08662,-0.0,200.0,200.0,200.0,200.0,709.1440129026101,800.0
2025-03-10 17:00:00,800.6745369,-0.0,0.09186,-0.0,200.0,200.0,200.0,200.0,200.0,506.1603319897073
2025-03-10 18:00:00,98.88935394,-0.0,0.09464,-0.0,200.0,200.0,200.0,200.0,200.0,405.7648177177177
2025-03-10 19:00:00,204.3590529,-0.0,0.08526,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-10 20:00:00,96.42291012,97.62291011999993,0.07906,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-10 21:00:00,153.8589924,155.05899239999994,0.07841,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-10 22:00:00,118.1095241,119.30952409999993,0.07467,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-10 23:00:00,148.2178053,271.2760014961961,0.06934,-0.0,200.0,200.0,200.0,200.0,200.0,321.85819619619616
2025-03-11 00:00:00,120.536338,-0.0,0.06965,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-11 01:00:00,115.4382319,116.63823189999994,0.06708,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-11 02:00:00,153.9188257,155.11882569999995,0.06598000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-11 03:00:00,161.3689145,3762.5689144999997,0.06403,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-11 04:00:00,118.6716216,123.47162159999972,0.06493,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-11 05:00:00,154.6549184,159.45491839999974,0.07057,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-11 06:00:00,1976.277527,1981.0775269999997,0.07995000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-11 07:00:00,1798.348018,1803.1480179999996,0.08384,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-11 08:00:00,1900.288426,104.03838295695664,0.09642,-0.0,200.0,200.0,200.0,798.9499569569568,800.0,800.0
2025-03-11 09:00:00,1795.951007,-0.0,0.09739,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-11 10:00:00,1703.363943,1704.5639430000003,0.09476000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-11 11:00:00,1995.295553,1996.4955530000002,0.09026,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-11 12:00:00,1803.771928,2105.8774164884876,0.08386,-0.0,200.0,200.0,200.0,200.0,200.0,500.90548848848874
2025-03-11 13:00:00,1699.404583,5000.0,0.08215,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-11 14:00:00,1848.558189,1442.4376301029629,0.0845,-0.0,389.07944110296313,800.0,800.0,800.0,800.0,800.0
2025-03-11 15:00:00,796.7243737,-0.0,0.08943999999999999,-0.0,200.0,200.0,787.9659879618604,800.0,800.0,800.0
2025-03-11 16:00:00,901.355117,-0.0,0.09702,-0.0,200.0,200.0,200.0,483.02290497389873,800.0,800.0
2025-03-11 17:00:00,800.6745369,-0.0,0.10592,-0.0,200.0,200.0,200.0,200.0,279.6653451689248,800.0
2025-03-11 18:00:00,98.88935394,-0.0,0.11222,-0.0,200.0,200.0,200.0,200.0,200.0,778.8963258837559
2025-03-11 19:00:00,204.3590529,-0.0,0.10745,-0.0,200.0,200.0,200.0,200.0,200.0,572.7583766578721
2025-03-11 20:00:00,96.42291012,-0.0,0.10016,-0.0,200.0,200.0,200.0,200.0,200.0,474.7627081612142
2025-03-11 21:00:00,153.8589924,-0.0,0.09026,-0.0,200.0,200.0,200.0,200.0,200.0,319.42895305305296
2025-03-11 22:00:00,118.1095241,-0.0,0.0869,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-11 23:00:00,148.2178053,149.41780529999994,0.08392000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-12 00:00:00,120.536338,121.73633799999993,0.07909000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-12 01:00:00,115.4382319,271.9123316997997,0.07904000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,355.2740997997998
2025-03-12 02:00:00,153.9188257,-0.0,0.07998999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-12 03:00:00,161.3689145,162.56891449999992,0.07826000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-12 04:00:00,118.6716216,3719.8716216000003,0.07656,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-12 05:00:00,154.6549184,159.45491839999974,0.08,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-12 06:00:00,1976.277527,1981.0775269999997,0.09115000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-12 07:00:00,1798.348018,1803.1480179999996,0.11144,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-12 08:00:00,1900.288426,-0.0,0.14872,-0.0,200.0,200.0,200.0,694.9115740000002,800.0,800.0
2025-03-12 09:00:00,1795.951007,103.93434457399957,0.14303,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-12 10:00:00,1703.363943,1704.5639430000003,0.13535,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-12 11:00:00,1995.295553,1996.4955530000002,0.11352,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-12 12:00:00,1803.771928,1804.9719280000002,0.10043,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-12 13:00:00,1699.404583,5000.0,0.09222,-0.0,499.3954169999998,800.0,800.0,800.0,800.0,800.0
2025-03-12 14:00:00,1848.558189,1368.1138355304688,0.09322,-0.0,200.0,614.4516681134686,800.0,800.0,800.0,800.0
2025-03-12 15:00:00,796.7243737,-0.0,0.10704999999999999,-0.0,200.0,200.0,413.7128427453553,800.0,800.0,800.0
2025-03-12 16:00:00,901.355117,-0.0,0.10815999999999999,-0.0,200.0,200.0,200.0,200.0,709.1440129026101,800.0
2025-03-12 17:00:00,800.6745369,-0.0,0.12443000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,506.1603319897073
2025-03-12 18:00:00,98.88935394,-0.0,0.12362000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,405.7648177177177
2025-03-12 19:00:00,204.3590529,-0.0,0.10831,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-12 20:00:00,96.42291012,97.62291011999993,0.09253,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-12 21:00:00,153.8589924,155.05899239999994,0.08412,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-12 22:00:00,118.1095241,119.30952409999993,0.07967,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-12 23:00:00,148.2178053,149.41780529999994,0.07769,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-13 00:00:00,120.536338,121.73633799999993,0.06989,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-13 01:00:00,115.4382319,116.63823189999994,0.06936,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-13 02:00:00,153.9188257,155.11882569999995,0.06847,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-13 03:00:00,161.3689145,162.56891449999992,0.06756000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-13 04:00:00,118.6716216,119.87162159999993,0.06731000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-13 05:00:00,154.6549184,3755.8549184000003,0.06728,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-13 06:00:00,1976.277527,1981.0775269999997,0.07065,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-13 07:00:00,1798.348018,1803.1480179999996,0.07994,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-13 08:00:00,1900.288426,1905.0884259999998,0.09534999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-13 09:00:00,1795.951007,1800.7510069999996,0.10287,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-13 10:00:00,1703.363943,1708.1639429999998,0.10690999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-13 11:00:00,1995.295553,2000.0955529999997,0.10765999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-13 12:00:00,1803.771928,1808.5719279999996,0.11406000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-13 13:00:00,1699.404583,-0.0,0.11792,-0.0,200.0,200.0,295.79541700000027,800.0,800.0,800.0
2025-03-13 14:00:00,1848.558189,2563.720296771193,0.11797,-0.0,200.0,407.86172935419313,800.0,800.0,800.0,800.0
2025-03-13 15:00:00,796.7243737,-0.0,0.12182,-0.0,200.0,200.0,207.32949392483917,800.0,800.0,800.0
2025-03-13 16:00:00,901.355117,-0.0,0.12484,-0.0,200.0,200.0,200.0,200.0,502.96704743091453,800.0
2025-03-13 17:00:00,800.6745369,-0.0,0.13644,-0.0,200.0,200.0,200.0,200.0,200.0,300.1895434834835
2025-03-13 18:00:00,98.88935394,-0.0,0.12001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-13 19:00:00,204.3590529,205.55905289999993,0.11095999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-13 20:00:00,96.42291012,97.62291011999993,0.10661,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-13 21:00:00,153.8589924,155.05899239999994,0.09751,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-13 22:00:00,118.1095241,119.30952409999993,0.09136,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-13 23:00:00,148.2178053,149.41780529999994,0.08156000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-14 00:00:00,120.536338,121.73633799999993,0.07734,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-14 01:00:00,115.4382319,116.63823189999994,0.07479999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-14 02:00:00,153.9188257,155.11882569999995,0.07296,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-14 03:00:00,161.3689145,3762.5689144999997,0.07257999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-14 04:00:00,118.6716216,123.47162159999972,0.07517,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-14 05:00:00,154.6549184,159.45491839999974,0.07848999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-14 06:00:00,1976.277527,1981.0775269999997,0.0886,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-14 07:00:00,1798.348018,1803.1480179999996,0.10784,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-14 08:00:00,1900.288426,-0.0,0.12224,3.34488,200.0,200.0,200.0,698.2564540000003,800.0,800.0
2025-03-14 09:00:00,1795.951007,98.36288945399946,0.11863,2.22992,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-14 10:00:00,1703.363943,1699.5466230000004,0.10790000000000001,5.01732,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-14 11:00:00,1995.295553,1985.9034330000002,0.1046,10.59212,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-14 12:00:00,1803.771928,1795.4947680000002,0.09065000000000001,9.47716,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-14 13:00:00,1699.404583,1690.0124630000003,0.08491,10.59212,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-14 14:00:00,1848.558189,4731.089286451343,0.08375,6.68976,200.0,688.0208574513433,800.0,800.0,800.0,800.0
2025-03-14 15:00:00,796.7243737,-0.0,0.09133,2.7874,200.0,200.0,489.9958628938922,800.0,800.0,800.0
2025-03-14 16:00:00,901.355117,-0.0,0.09644,0.55748,200.0,200.0,200.0,200.0,785.9082300309984,800.0
2025-03-14 17:00:00,800.6745369,-0.0,0.10144,0.55748,200.0,200.0,200.0,200.0,200.0,583.4052649009674
2025-03-14 18:00:00,98.88935394,-0.0,0.10048,2.22992,200.0,200.0,200.0,200.0,200.0,485.16242569606635
2025-03-14 19:00:00,204.3590529,-0.0,0.09118000000000001,12.82204,200.0,200.0,200.0,200.0,200.0,292.1402503703703
2025-03-14 20:00:00,96.42291012,-0.0,0.08428000000000001,5.5748,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-14 21:00:00,153.8589924,151.71411239999995,0.08054,3.34488,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-14 22:00:00,118.1095241,119.30952409999993,0.07743000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-14 23:00:00,148.2178053,149.41780529999994,0.07133,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-15 00:00:00,120.536338,121.73633799999993,0.0684,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-15 01:00:00,115.4382319,116.63823189999994,0.06534000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-15 02:00:00,153.9188257,155.11882569999995,0.06405,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-03-15 03:00:00,161.3689145,3762.5689144999997,0.06276,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-15 04:00:00,118.6716216,123.47162159999972,0.06332,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-15 05:00:00,154.6549184,159.45491839999974,0.06584999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-03-15 06:00:00,1976.277527,1981.0775269999997,0.07404000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
