Navn,Stasjon,Tid(norsk normaltid),Nedbør (1 t),rain_production
Karmøy - Storasund,SN47262,04.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,04.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,04.02.2025 16:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,04.02.2025 17:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,04.02.2025 18:00,0.5,1106.1111111111109
Karmøy - Storasund,SN47262,04.02.2025 19:00,1.8,3981.9999999999995
Karmøy - Storasund,SN47262,04.02.2025 20:00,2.7,5973.0
Karmøy - Storasund,SN47262,04.02.2025 21:00,1.9,4203.222222222222
Karmøy - Storasund,SN47262,04.02.2025 22:00,2.5,5530.555555555555
Karmøy - Storasund,SN47262,04.02.2025 23:00,1.2,2654.666666666666
Karmøy - Storasund,SN47262,05.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 01:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,05.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 04:00,0.7,1548.5555555555552
Karmøy - Storasund,SN47262,05.02.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 11:00,2.2,4866.888888888889
Karmøy - Storasund,SN47262,05.02.2025 12:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,05.02.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,05.02.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,06.02.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,07.02.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,08.02.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,09.02.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,10.02.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,11.02.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,12.02.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,13.02.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,14.02.2025 23:00,0.5,1106.1111111111109
Karmøy - Storasund,SN47262,15.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 03:00,0.5,1106.1111111111109
Karmøy - Storasund,SN47262,15.02.2025 04:00,0.5,1106.1111111111109
Karmøy - Storasund,SN47262,15.02.2025 05:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,15.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,15.02.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,16.02.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,17.02.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,18.02.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 17:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 18:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 19:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 20:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 21:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 22:00,0.0,0.0
Karmøy - Storasund,SN47262,19.02.2025 23:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 00:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 01:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 02:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 03:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 04:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 05:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 06:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 07:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 08:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 09:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 10:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 11:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 12:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 13:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 14:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 15:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 16:00,0.0,0.0
Karmøy - Storasund,SN47262,20.02.2025 17:00,0.6,1327.333333333333
Karmøy - Storasund,SN47262,20.02.2025 18:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,20.02.2025 19:00,0.7,1548.5555555555552
Karmøy - Storasund,SN47262,20.02.2025 20:00,2.2,4866.888888888889
Karmøy - Storasund,SN47262,20.02.2025 21:00,1.8,3981.9999999999995
Karmøy - Storasund,SN47262,20.02.2025 22:00,0.6,1327.333333333333
Karmøy - Storasund,SN47262,20.02.2025 23:00,0.9,1990.9999999999998
Karmøy - Storasund,SN47262,21.02.2025 00:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,21.02.2025 01:00,0.0,0.0
